source,query_company,role,filing_uuid,filing_year,period,filing_type,dt_posted,registrant_name,registrant_id,client_name,client_id,income,expenses,lobbying_issues,url
Senate LDA,Skydio,registrant,61616de2-4f14-43dc-9bc8-abbb102aae7f,2024,,2nd Quarter - Report,2024-07-21T13:24:52-04:00,"SKYDIO, INC.",401108230,"SKYDIO, INC.",59160,,170000.00,Aerospace; Defense; Homeland Security; Transportation; Foreign Relations,https://lda.senate.gov/filings/public/filing/61616de2-4f14-43dc-9bc8-abbb102aae7f/print/
Senate LDA,Skydio,registrant,f5e4135b-8307-4a3a-82ed-d1986051e9f6,2024,,3rd Quarter - Report,2024-10-21T05:37:52-04:00,"SKYDIO, INC.",401108230,"SKYDIO, INC.",59160,,170000.00,Aerospace; Foreign Relations; Defense; Homeland Security; Transportation,https://lda.senate.gov/filings/public/filing/f5e4135b-8307-4a3a-82ed-d1986051e9f6/print/
Senate LDA,Skydio,registrant,b89e18cb-3f88-4a4d-a666-591a02fa5531,2024,,4th Quarter - Report,2025-01-16T08:07:28-05:00,"SKYDIO, INC.",401108230,"SKYDIO, INC.",59160,,170000.00,Aerospace; Defense; Homeland Security; Foreign Relations,https://lda.senate.gov/filings/public/filing/b89e18cb-3f88-4a4d-a666-591a02fa5531/print/
Senate LDA,Skydio,registrant,c223f2a2-1e9b-48f9-95bb-e4b0f8530296,2025,,1st Quarter - Report,2025-04-16T10:05:02-04:00,"SKYDIO, INC.",401108230,"SKYDIO, INC.",59160,,170000.00,Homeland Security,https://lda.senate.gov/filings/public/filing/c223f2a2-1e9b-48f9-95bb-e4b0f8530296/print/
Senate LDA,Skydio,registrant,25b493e4-6850-4507-82cd-3d1575735edd,2025,,2nd Quarter - Report (No Activity),2025-07-21T21:54:55-04:00,"SKYDIO, INC.",401108230,"SKYDIO, INC.",59160,,250000.00,,https://lda.senate.gov/filings/public/filing/25b493e4-6850-4507-82cd-3d1575735edd/print/
Senate LDA,Skydio,registrant,172bd27f-2750-4acc-b6b2-354a530eb5a6,2025,,3rd Quarter - Report (No Activity),2025-10-20T20:19:41-04:00,"SKYDIO, INC.",401108230,"SKYDIO, INC.",59160,,250000.00,,https://lda.senate.gov/filings/public/filing/172bd27f-2750-4acc-b6b2-354a530eb5a6/print/
Senate LDA,Skydio,registrant,c81fb1b1-9616-4a7f-98d3-9b2afd4e8e43,2025,,4th Quarter - Termination (No Activity),2026-01-20T17:06:52-05:00,"SKYDIO, INC.",401108230,"SKYDIO, INC.",59160,,240000.00,,https://lda.senate.gov/filings/public/filing/c81fb1b1-9616-4a7f-98d3-9b2afd4e8e43/print/
Senate LDA,Shield AI,client,1178db7b-9744-45dd-a6a0-73ce4b510090,2018,,4th Quarter - Report,2019-01-27T12:58:56.477000-05:00,"C6 STRATEGIES, LLC (FKA MS. DANA W. HUDSON)",401062995,SHIELD AI,197634,,,Defense; Homeland Security,https://lda.senate.gov/filings/public/filing/1178db7b-9744-45dd-a6a0-73ce4b510090/print/
Senate LDA,Shield AI,client,d6aa76c6-87f1-41e1-94d7-07623b81eaed,2019,,4th Quarter - Report,2020-02-11T14:41:57.670000-05:00,"C6 STRATEGIES, LLC (FKA MS. DANA W. HUDSON)",401062995,SHIELD AI,197634,10000.00,,Defense,https://lda.senate.gov/filings/public/filing/d6aa76c6-87f1-41e1-94d7-07623b81eaed/print/
Senate LDA,Shield AI,client,1a75b83b-ee5e-4d3f-a0db-d8fd29dc7d08,2020,,4th Quarter - Report,2021-01-20T17:17:50.177000-05:00,"C6 STRATEGIES, LLC (FKA MS. DANA W. HUDSON)",401062995,SHIELD AI,197634,10000.00,,Defense,https://lda.senate.gov/filings/public/filing/1a75b83b-ee5e-4d3f-a0db-d8fd29dc7d08/print/
Senate LDA,Shield AI,client,9b064edc-49eb-48fb-8e42-d8994865ce85,2021,,4th Quarter - Report,2022-01-19T14:11:02.883000-05:00,"CROSSROADS STRATEGIES, LLC",400531586,"SHIELD AI, INC.",208843,60000.00,,Defense,https://lda.senate.gov/filings/public/filing/9b064edc-49eb-48fb-8e42-d8994865ce85/print/
Senate LDA,Shield AI,client,ca359cc9-76e8-431e-a73b-6ef3af066a05,2021,,4th Quarter - Report,2022-01-20T16:56:02.200000-05:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR SHIELD AI),208882,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/ca359cc9-76e8-431e-a73b-6ef3af066a05/print/
Senate LDA,Shield AI,client,bdf63a55-70de-4e62-ab45-1e71f66dbc75,2021,,4th Quarter - Report,2022-01-17T11:46:11.537000-05:00,J.A. GREEN AND COMPANY,313511,SHIELD AI,208901,60000.00,,Defense,https://lda.senate.gov/filings/public/filing/bdf63a55-70de-4e62-ab45-1e71f66dbc75/print/
Senate LDA,Shield AI,client,7d7461ca-1670-44ac-ac51-29d6d86b08fc,2021,,4th Quarter - Report,2022-01-11T13:12:18.127000-05:00,"C. BAKER CONSULTING, INC.",53163,SHIELD AI,209323,10000.00,,Defense,https://lda.senate.gov/filings/public/filing/7d7461ca-1670-44ac-ac51-29d6d86b08fc/print/
Senate LDA,Shield AI,client,db82c571-f314-45a1-bb48-803859663e18,2021,,4th Quarter - Report,2022-01-20T11:55:19.857000-05:00,SHIELD AI,401106012,SHIELD AI,209605,,280000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/db82c571-f314-45a1-bb48-803859663e18/print/
Senate LDA,Shield AI,client,412656f2-f4a4-4684-94e2-82de5a6e6646,2021,,4th Quarter - Termination,2022-01-19T16:06:45.983000-05:00,"C6 STRATEGIES, LLC (FKA MS. DANA W. HUDSON)",401062995,SHIELD AI,197634,40000.00,,Defense,https://lda.senate.gov/filings/public/filing/412656f2-f4a4-4684-94e2-82de5a6e6646/print/
Senate LDA,Shield AI,client,ab56e265-7cc9-44d2-8ec8-cf1c7e69958b,2021,,4th Quarter - Report,2022-01-14T09:21:35.997000-05:00,LIZ WILLIAMS AND COMPANY,401091050,"SHIELD AI, INC.",212027,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/ab56e265-7cc9-44d2-8ec8-cf1c7e69958b/print/
Senate LDA,Shield AI,client,a93bffd1-2619-4324-9e71-0718933fecc4,2022,,4th Quarter - Report,2023-01-04T13:08:54-05:00,"C. BAKER CONSULTING, INC.",53163,SHIELD AI,209323,10000.00,,Defense,https://lda.senate.gov/filings/public/filing/a93bffd1-2619-4324-9e71-0718933fecc4/print/
Senate LDA,Shield AI,client,68db1a29-7dd7-4791-9ab1-7193c6e2c45e,2022,,4th Quarter - Report,2023-01-17T19:08:40-05:00,LIZ WILLIAMS AND COMPANY,401091050,"SHIELD AI, INC.",212027,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/68db1a29-7dd7-4791-9ab1-7193c6e2c45e/print/
Senate LDA,Shield AI,client,7e1082e3-9144-4247-b8af-769e66a69e8c,2022,,4th Quarter - Report,2023-01-19T13:28:06-05:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR SHIELD AI),208882,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/7e1082e3-9144-4247-b8af-769e66a69e8c/print/
Senate LDA,Shield AI,client,fa4bac42-7ac8-4899-8038-ab8881288354,2022,,4th Quarter - Report,2023-01-18T15:31:57-05:00,SHIELD AI,401106012,SHIELD AI,209605,,320000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/fa4bac42-7ac8-4899-8038-ab8881288354/print/
Senate LDA,Shield AI,client,5db5fe09-2d55-4bff-96b2-85fe51c8cd20,2022,,4th Quarter - Report,2023-01-19T18:28:04-05:00,"CROSSROADS STRATEGIES, LLC",400531586,"SHIELD AI, INC.",208843,60000.00,,Defense,https://lda.senate.gov/filings/public/filing/5db5fe09-2d55-4bff-96b2-85fe51c8cd20/print/
Senate LDA,Shield AI,client,3200316d-d730-406c-a095-23ccdf7f8604,2022,,4th Quarter - Report,2023-01-20T12:37:42-05:00,J.A. GREEN AND COMPANY,313511,SHIELD AI,208901,80000.00,,Defense,https://lda.senate.gov/filings/public/filing/3200316d-d730-406c-a095-23ccdf7f8604/print/
Senate LDA,Shield AI,client,f155d0a3-d312-4163-b8c9-f838c5763698,2023,,4th Quarter - Termination,2024-01-10T09:22:09-05:00,"C. BAKER CONSULTING, INC.",53163,SHIELD AI,209323,,,Defense,https://lda.senate.gov/filings/public/filing/f155d0a3-d312-4163-b8c9-f838c5763698/print/
Senate LDA,Shield AI,client,2bb3d437-d27e-4f36-8206-57619f9435f3,2023,,4th Quarter - Report,2024-01-19T10:08:25-05:00,LIZ WILLIAMS AND COMPANY,401091050,"SHIELD AI, INC.",212027,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/2bb3d437-d27e-4f36-8206-57619f9435f3/print/
Senate LDA,Shield AI,client,cd4b023f-6803-42c6-a7a9-f437349d4c40,2023,,4th Quarter - Report,2024-01-20T17:01:05-05:00,"CROSSROADS STRATEGIES, LLC",400531586,"SHIELD AI, INC.",208843,60000.00,,Defense,https://lda.senate.gov/filings/public/filing/cd4b023f-6803-42c6-a7a9-f437349d4c40/print/
Senate LDA,Shield AI,client,f2e00935-6c61-401f-9495-ab3dd493f2e5,2023,,4th Quarter - Report,2024-01-22T21:20:47-05:00,SHIELD AI,401106012,SHIELD AI,209605,,320000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/f2e00935-6c61-401f-9495-ab3dd493f2e5/print/
Senate LDA,Shield AI,client,59c9aa70-8a84-4aff-8f45-51436e9f408b,2023,,4th Quarter - Report,2024-01-17T12:30:27-05:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR SHIELD AI),208882,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/59c9aa70-8a84-4aff-8f45-51436e9f408b/print/
Senate LDA,Shield AI,client,8166804a-d395-4411-b628-e02f5baf714f,2023,,4th Quarter - Report,2024-01-22T16:39:27-05:00,J.A. GREEN AND COMPANY,313511,SHIELD AI,208901,100000.00,,Defense,https://lda.senate.gov/filings/public/filing/8166804a-d395-4411-b628-e02f5baf714f/print/
Senate LDA,Shield AI,client,e73f1250-af7f-4430-a742-35ca8ff81792,2024,,4th Quarter - Report,2025-01-21T17:26:15-05:00,SHIELD AI,401106012,SHIELD AI,209605,,350000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/e73f1250-af7f-4430-a742-35ca8ff81792/print/
Senate LDA,Shield AI,client,7dc8c532-96ff-4081-9a7d-7c717c717eb5,2024,,4th Quarter - Report,2025-01-16T22:12:31-05:00,LIZ WILLIAMS AND COMPANY,401091050,"SHIELD AI, INC.",212027,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/7dc8c532-96ff-4081-9a7d-7c717c717eb5/print/
Senate LDA,Shield AI,client,8f5cfc3a-67eb-4c2b-a134-b31754ed1484,2024,,4th Quarter - Report,2025-01-20T09:43:57-05:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR SHIELD AI),208882,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/8f5cfc3a-67eb-4c2b-a134-b31754ed1484/print/
Senate LDA,Shield AI,client,3bc9ef63-a1cc-464d-8e01-5104f5f80b19,2024,,4th Quarter - Report,2025-01-18T22:53:11-05:00,"CROSSROADS STRATEGIES, LLC",400531586,"SHIELD AI, INC.",208843,60000.00,,Defense,https://lda.senate.gov/filings/public/filing/3bc9ef63-a1cc-464d-8e01-5104f5f80b19/print/
Senate LDA,Shield AI,client,f6845d01-7d58-4d5b-bd4c-9b68f3d1119f,2024,,4th Quarter - Report,2025-01-21T14:46:56-05:00,J.A. GREEN AND COMPANY,313511,SHIELD AI,208901,90000.00,,Defense,https://lda.senate.gov/filings/public/filing/f6845d01-7d58-4d5b-bd4c-9b68f3d1119f/print/
Senate LDA,Shield AI,client,29d8ec9c-d722-47a7-8501-79ccea6d5a1b,2025,,4th Quarter - Report,2026-01-20T08:06:47-05:00,ATLAS CROSSING LLC,401104906,"SHIELD AI, INC.",64678,50000.00,,Defense,https://lda.senate.gov/filings/public/filing/29d8ec9c-d722-47a7-8501-79ccea6d5a1b/print/
Senate LDA,Shield AI,client,b9978d29-3b6d-497b-bc79-4588ae90988d,2025,,4th Quarter - Report,2026-01-15T13:36:19-05:00,S-3 GROUP,400774330,SHIELD AI,65023,50000.00,,Defense,https://lda.senate.gov/filings/public/filing/b9978d29-3b6d-497b-bc79-4588ae90988d/print/
Senate LDA,Shield AI,client,bc658dae-1a3c-426d-ada6-789abd991d2f,2025,,3rd Quarter - Termination,2025-11-20T21:12:32-05:00,"BASELINE STRATEGIES, LLC",401109289,"ATLAS CROSSING ON BEHALF OF SHIELD AI, INC.",65186,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/bc658dae-1a3c-426d-ada6-789abd991d2f/print/
Senate LDA,Shield AI,client,afe18706-3748-484d-8a53-2609b93b6b0b,2025,,4th Quarter - Report,2026-01-14T12:55:29-05:00,LIZ WILLIAMS AND COMPANY,401091050,"SHIELD AI, INC.",212027,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/afe18706-3748-484d-8a53-2609b93b6b0b/print/
Senate LDA,Shield AI,client,9a4c9592-02e9-4836-8ff8-a3adcbedfb8b,2025,,4th Quarter - Report,2026-01-20T15:10:03-05:00,SHIELD AI,401106012,SHIELD AI,209605,,350000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/9a4c9592-02e9-4836-8ff8-a3adcbedfb8b/print/
Senate LDA,Shield AI,client,6b666f81-5659-44ba-8b7e-d1ee9815b511,2025,,4th Quarter - Report,2026-01-19T10:40:37-05:00,"CROSSROADS STRATEGIES, LLC",400531586,"SHIELD AI, INC.",208843,60000.00,,Defense,https://lda.senate.gov/filings/public/filing/6b666f81-5659-44ba-8b7e-d1ee9815b511/print/
Senate LDA,Shield AI,client,5dda03ab-93c3-4cc6-b814-998167375b98,2025,,4th Quarter - Report,2026-01-19T11:18:04-05:00,J.A. GREEN AND COMPANY,313511,SHIELD AI,208901,60000.00,,Defense,https://lda.senate.gov/filings/public/filing/5dda03ab-93c3-4cc6-b814-998167375b98/print/
Senate LDA,Shield AI,client,9546c800-30c7-4106-a69a-01d075e87ebd,2025,,1st Quarter - Termination,2025-04-21T16:04:46-04:00,AMERICAN DEFENSE INTERNATIONAL,2194,J.A. GREEN AND COMPANY (FOR SHIELD AI),208882,30000.00,,Defense,https://lda.senate.gov/filings/public/filing/9546c800-30c7-4106-a69a-01d075e87ebd/print/
Senate LDA,Shield AI,client,fc87c99f-9048-4da1-b897-6394da4cb5d8,2025,,4th Quarter - Report,2026-01-19T14:52:13-05:00,AMERICAN DEFENSE INTERNATIONAL,2194,SHIELD AI,66141,50000.00,,Defense,https://lda.senate.gov/filings/public/filing/fc87c99f-9048-4da1-b897-6394da4cb5d8/print/
Senate LDA,Shield AI,client,ac45a202-6ce5-47bf-8f30-067ad482fe31,2026,,1st Quarter - Report,2026-04-14T17:49:11-04:00,LIZ WILLIAMS AND COMPANY,401091050,"SHIELD AI, INC.",212027,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/ac45a202-6ce5-47bf-8f30-067ad482fe31/print/
Senate LDA,Shield AI,client,4dbfe9a9-243d-4f3a-8f52-05184db4d331,2026,,1st Quarter - Report,2026-04-15T16:19:34-04:00,AMERICAN DEFENSE INTERNATIONAL,2194,SHIELD AI,66141,50000.00,,Defense,https://lda.senate.gov/filings/public/filing/4dbfe9a9-243d-4f3a-8f52-05184db4d331/print/
Senate LDA,Shield AI,client,be01d3fb-b083-4acd-9692-19948a67b564,2026,,1st Quarter - Report,2026-04-17T10:51:26-04:00,S-3 GROUP,400774330,SHIELD AI,65023,50000.00,,Defense,https://lda.senate.gov/filings/public/filing/be01d3fb-b083-4acd-9692-19948a67b564/print/
Senate LDA,Shield AI,client,af579f29-9d92-4b64-84dc-498d293f5d7f,2026,,1st Quarter - Report,2026-04-20T00:01:53-04:00,"CROSSROADS STRATEGIES, LLC",400531586,"SHIELD AI, INC.",208843,60000.00,,Defense,https://lda.senate.gov/filings/public/filing/af579f29-9d92-4b64-84dc-498d293f5d7f/print/
Senate LDA,Shield AI,client,8580d8b2-f745-48a8-af19-8f97a3a2cc6f,2026,,1st Quarter - Report,2026-04-20T10:35:19-04:00,SHIELD AI,401106012,SHIELD AI,209605,,350000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/8580d8b2-f745-48a8-af19-8f97a3a2cc6f/print/
Senate LDA,Shield AI,client,518c7ffc-adbf-4972-9bbb-3e9ea4ba7d6c,2026,,1st Quarter - Report,2026-04-20T15:52:36-04:00,J.A. GREEN AND COMPANY,313511,SHIELD AI,208901,60000.00,,Defense,https://lda.senate.gov/filings/public/filing/518c7ffc-adbf-4972-9bbb-3e9ea4ba7d6c/print/
Senate LDA,Shield AI,client,971b580b-2674-4f56-a36e-bb76b06183f7,2026,,1st Quarter - Report,2026-04-20T17:26:04-04:00,ATLAS CROSSING LLC,401104906,"SHIELD AI, INC.",64678,50000.00,,Defense; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/971b580b-2674-4f56-a36e-bb76b06183f7/print/
Senate LDA,Shield AI,registrant,81fa9c18-80cc-4941-b9f5-bf965f29423c,2021,,Registration,2021-04-19T13:58:56-04:00,SHIELD AI,401106012,SHIELD AI,209605,,,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/81fa9c18-80cc-4941-b9f5-bf965f29423c/print/
Senate LDA,Shield AI,registrant,9f69b256-af5b-48ba-a358-6ecac0c0d185,2021,,1st Quarter - Report,2021-04-20T23:15:27.920000-04:00,SHIELD AI,401106012,SHIELD AI,209605,,210000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/9f69b256-af5b-48ba-a358-6ecac0c0d185/print/
Senate LDA,Shield AI,registrant,f2afa3f4-887c-4388-a8a9-38257d0dea64,2021,,2nd Quarter - Report,2021-07-20T13:45:35.987000-04:00,SHIELD AI,401106012,SHIELD AI,209605,,220000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/f2afa3f4-887c-4388-a8a9-38257d0dea64/print/
Senate LDA,Shield AI,registrant,cce183df-90cd-48c9-9032-3eb7ad96ad1c,2021,,3rd Quarter - Report,2021-10-20T16:23:05.250000-04:00,SHIELD AI,401106012,SHIELD AI,209605,,250000.00,Defense; Budget/Appropriations,https://lda.senate.gov/filings/public/filing/cce183df-90cd-48c9-9032-3eb7ad96ad1c/print/
Senate LDA,Shield AI,registrant,db82c571-f314-45a1-bb48-803859663e18,2021,,4th Quarter - Report,2022-01-20T11:55:19.857000-05:00,SHIELD AI,401106012,SHIELD AI,209605,,280000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/db82c571-f314-45a1-bb48-803859663e18/print/
Senate LDA,Shield AI,registrant,68e7b2e5-9523-49db-b756-a3357c477083,2022,,1st Quarter - Report,2022-04-19T15:16:46-04:00,SHIELD AI,401106012,SHIELD AI,209605,,300000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/68e7b2e5-9523-49db-b756-a3357c477083/print/
Senate LDA,Shield AI,registrant,1f3e87cf-51e4-433c-83d9-4b45c8039221,2022,,2nd Quarter - Report,2022-07-20T16:59:05-04:00,SHIELD AI,401106012,SHIELD AI,209605,,310000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/1f3e87cf-51e4-433c-83d9-4b45c8039221/print/
Senate LDA,Shield AI,registrant,4bc6dd54-0a98-4dc6-b24b-5d918f51f318,2022,,3rd Quarter - Report,2022-10-20T11:25:48-04:00,SHIELD AI,401106012,SHIELD AI,209605,,320000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/4bc6dd54-0a98-4dc6-b24b-5d918f51f318/print/
Senate LDA,Shield AI,registrant,fa4bac42-7ac8-4899-8038-ab8881288354,2022,,4th Quarter - Report,2023-01-18T15:31:57-05:00,SHIELD AI,401106012,SHIELD AI,209605,,320000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/fa4bac42-7ac8-4899-8038-ab8881288354/print/
Senate LDA,Shield AI,registrant,baa65e37-1d3b-40be-ae84-ebeacbe8ca53,2023,,1st Quarter - Report,2023-04-20T14:00:54-04:00,SHIELD AI,401106012,SHIELD AI,209605,,320000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/baa65e37-1d3b-40be-ae84-ebeacbe8ca53/print/
Senate LDA,Shield AI,registrant,0e8fea7f-7177-4777-b4a7-4a71bd326a3a,2023,,2nd Quarter - Report,2023-07-20T22:30:29-04:00,SHIELD AI,401106012,SHIELD AI,209605,,320000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/0e8fea7f-7177-4777-b4a7-4a71bd326a3a/print/
Senate LDA,Shield AI,registrant,ac0e56a1-5163-4199-a2dd-64cf5cb827f1,2023,,3rd Quarter - Report,2023-10-20T11:30:30-04:00,SHIELD AI,401106012,SHIELD AI,209605,,320000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/ac0e56a1-5163-4199-a2dd-64cf5cb827f1/print/
Senate LDA,Shield AI,registrant,f2e00935-6c61-401f-9495-ab3dd493f2e5,2023,,4th Quarter - Report,2024-01-22T21:20:47-05:00,SHIELD AI,401106012,SHIELD AI,209605,,320000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/f2e00935-6c61-401f-9495-ab3dd493f2e5/print/
Senate LDA,Shield AI,registrant,16a8d94f-657d-4e9f-b49d-b98a49b8687e,2024,,1st Quarter - Report,2024-04-09T13:49:43-04:00,SHIELD AI,401106012,SHIELD AI,209605,,330000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/16a8d94f-657d-4e9f-b49d-b98a49b8687e/print/
Senate LDA,Shield AI,registrant,f4a85292-fcb2-405b-be9e-cf9fd5ed50da,2024,,2nd Quarter - Report,2024-07-10T15:27:06-04:00,SHIELD AI,401106012,SHIELD AI,209605,,330000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/f4a85292-fcb2-405b-be9e-cf9fd5ed50da/print/
Senate LDA,Shield AI,registrant,c121e4c4-b895-45aa-a977-d4b6b0eeed09,2024,,3rd Quarter - Report,2024-10-21T07:36:14-04:00,SHIELD AI,401106012,SHIELD AI,209605,,350000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/c121e4c4-b895-45aa-a977-d4b6b0eeed09/print/
Senate LDA,Shield AI,registrant,e73f1250-af7f-4430-a742-35ca8ff81792,2024,,4th Quarter - Report,2025-01-21T17:26:15-05:00,SHIELD AI,401106012,SHIELD AI,209605,,350000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/e73f1250-af7f-4430-a742-35ca8ff81792/print/
Senate LDA,Shield AI,registrant,db115c14-dabe-4f84-adec-aab45892095b,2025,,1st Quarter - Report,2025-04-21T12:20:19-04:00,SHIELD AI,401106012,SHIELD AI,209605,,350000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/db115c14-dabe-4f84-adec-aab45892095b/print/
Senate LDA,Shield AI,registrant,cc16431b-b112-452b-87c6-76072fde8baf,2025,,2nd Quarter - Report,2025-07-18T15:20:16-04:00,SHIELD AI,401106012,SHIELD AI,209605,,350000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/cc16431b-b112-452b-87c6-76072fde8baf/print/
Senate LDA,Shield AI,registrant,efc753ca-5081-41c3-b752-9a100635b885,2025,,3rd Quarter - Report,2025-10-13T09:53:21-04:00,SHIELD AI,401106012,SHIELD AI,209605,,350000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/efc753ca-5081-41c3-b752-9a100635b885/print/
Senate LDA,Shield AI,registrant,9a4c9592-02e9-4836-8ff8-a3adcbedfb8b,2025,,4th Quarter - Report,2026-01-20T15:10:03-05:00,SHIELD AI,401106012,SHIELD AI,209605,,350000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/9a4c9592-02e9-4836-8ff8-a3adcbedfb8b/print/
Senate LDA,Shield AI,registrant,8580d8b2-f745-48a8-af19-8f97a3a2cc6f,2026,,1st Quarter - Report,2026-04-20T10:35:19-04:00,SHIELD AI,401106012,SHIELD AI,209605,,350000.00,Budget/Appropriations; Defense,https://lda.senate.gov/filings/public/filing/8580d8b2-f745-48a8-af19-8f97a3a2cc6f/print/
Senate LDA,aerovironment,client,6edf6d00-2d8b-477c-b2b5-2f558bb5fc0b,2002,,Year-End Report,2003-02-24T00:00:00-05:00,"RICHARD L. COLLINS & COMPANY, INC.",9922,AEROVIRONMENT INC,114040,40000.00,,Defense,https://lda.senate.gov/filings/public/filing/6edf6d00-2d8b-477c-b2b5-2f558bb5fc0b/print/
Senate LDA,aerovironment,client,dd7c2327-af36-4755-b44a-eac833449056,2003,,Year-End Report,2004-04-16T00:00:00-04:00,"RICHARD L. COLLINS & COMPANY, INC.",9922,AEROVIRONMENT INC,114040,60000.00,,Defense,https://lda.senate.gov/filings/public/filing/dd7c2327-af36-4755-b44a-eac833449056/print/
Senate LDA,aerovironment,client,25f2780a-7508-40cd-967b-a48c798ebf03,2004,,Year-End Report,2005-03-10T00:00:00-05:00,"RICHARD L. COLLINS & COMPANY, INC.",9922,AEROVIRONMENT INC,114040,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/25f2780a-7508-40cd-967b-a48c798ebf03/print/
Senate LDA,aerovironment,client,257d2307-8b03-440a-a7d0-9c16ea5e1812,2005,,Year-End Report,2006-02-27T00:00:00-05:00,"RICHARD L. COLLINS & COMPANY, INC.",9922,AEROVIRONMENT INC,114040,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/257d2307-8b03-440a-a7d0-9c16ea5e1812/print/
Senate LDA,aerovironment,client,8be72bc0-5130-4b18-a921-27a9ebcde93a,2006,,Year-End Termination,2007-10-09T16:23:57-04:00,"RICHARD L. COLLINS & COMPANY, INC.",9922,AEROVIRONMENT INC,114040,20000.00,,Defense,https://lda.senate.gov/filings/public/filing/8be72bc0-5130-4b18-a921-27a9ebcde93a/print/
